Filename,Segment,WC,Analytic,Clout,Authentic,Tone,Sixltr,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler
row_2293.txt,1,1060,28.36,48.87,54.02,84.17,9.91,67.36,20.28,13.96,7.55,0.57,3.49,1.60,0.75,6.32,7.26,14.15,12.17,7.08,7.74,3.11,22.08,3.96,1.89,1.70,0.57,1.79,7.64,5.47,2.17,0.19,1.04,0.38,11.98,0.00,0.47,0.38,1.42,17.08,3.87,2.64,1.89,4.25,1.70,5.57,2.92,0.75,1.60,0.28,1.51,0.19,0.38,0.00,0.47,5.38,1.70,0.94,1.13,2.17,0.19,0.85,19.81,1.13,8.11,1.42,3.77,3.02,0.19,0.75,0.00,0.00,0.09,0.00,1.23,0.09,0.28,0.19,0.66,0.00
row_2294.txt,1,1052,40.72,35.88,48.15,50.62,8.75,63.21,18.92,13.12,8.56,0.19,2.19,1.62,0.57,5.80,7.79,13.50,10.17,6.65,8.65,1.14,18.25,4.66,1.81,1.62,1.14,2.66,5.70,3.52,2.19,0.86,0.48,0.67,8.08,0.48,0.19,1.62,0.48,13.97,2.76,1.52,2.38,3.61,1.24,4.18,2.38,0.29,0.95,0.76,1.24,0.19,0.10,0.10,0.48,5.32,1.05,1.24,1.43,2.19,0.48,1.33,15.68,0.48,9.22,0.76,5.13,3.14,0.95,0.10,0.00,0.19,0.29,0.19,2.00,0.19,1.05,0.57,0.57,0.19
row_2295.txt,1,995,71.10,45.98,72.70,48.12,11.16,64.12,17.49,10.85,6.33,0.60,2.21,0.40,1.31,6.53,8.94,18.49,9.05,7.74,5.33,1.01,18.89,7.84,3.72,1.41,1.41,3.12,4.92,3.02,1.81,0.20,0.20,0.60,7.44,0.00,0.00,0.10,0.30,15.48,3.42,1.51,2.01,4.42,1.91,3.92,2.11,0.90,0.40,0.80,0.90,0.20,0.20,0.00,0.20,5.83,1.21,0.50,1.91,1.61,0.60,0.60,16.28,1.01,13.37,1.61,7.94,4.12,0.70,0.50,0.00,0.10,0.00,0.10,0.70,0.00,0.00,0.30,0.10,0.30
row_2296.txt,1,780,65.80,56.11,68.99,64.65,8.72,60.13,17.05,10.90,6.41,0.64,2.56,0.64,0.64,6.03,7.82,15.90,11.03,5.77,4.23,0.90,21.28,7.56,3.46,1.41,1.15,2.44,7.44,4.74,2.69,0.00,0.77,0.64,8.85,0.38,0.26,0.77,0.51,13.59,3.72,1.15,2.44,3.97,1.67,3.21,2.44,1.03,0.64,0.64,1.28,0.77,0.26,0.38,0.00,7.05,1.79,0.77,3.21,1.92,0.26,1.15,18.59,0.90,13.72,1.79,8.59,3.33,0.51,0.51,0.13,0.38,0.26,0.13,0.90,0.00,0.64,0.00,0.26,0.13
row_2297.txt,1,994,38.74,41.26,77.09,65.79,12.47,67.81,19.72,11.87,7.04,0.80,3.02,0.50,0.50,7.75,8.35,15.09,8.75,10.87,7.44,1.61,19.32,5.23,3.72,2.41,0.30,2.31,7.44,4.73,2.62,0.30,0.70,0.60,9.26,0.00,0.20,0.50,0.10,21.43,4.53,1.41,2.52,7.14,2.41,6.44,3.62,0.60,1.41,1.51,0.80,0.10,0.50,0.00,0.10,5.43,1.91,1.41,1.61,1.11,0.60,0.50,16.80,1.01,10.46,1.51,6.44,2.72,0.80,0.00,0.00,0.10,0.00,0.20,1.41,0.20,0.10,0.60,0.40,0.10
row_2298.txt,1,693,43.93,51.15,59.95,61.34,11.11,62.19,17.32,11.83,5.34,0.14,3.46,2.16,0.72,5.48,6.64,14.00,13.56,4.91,5.19,2.74,22.08,6.35,3.03,1.44,0.72,3.61,8.23,4.91,3.03,0.72,1.01,0.43,10.82,0.29,0.00,0.58,1.73,15.44,2.74,1.73,1.88,4.91,1.73,5.63,2.45,0.72,1.15,0.14,1.59,0.43,0.14,0.43,0.43,5.48,1.44,1.30,1.30,1.15,0.72,0.87,18.90,1.30,12.84,1.88,7.22,3.75,1.44,0.43,0.00,0.43,0.29,0.14,2.31,0.43,0.72,0.29,0.43,0.58
row_2299.txt,1,405,45.67,41.22,65.91,34.33,9.14,65.43,19.26,12.35,7.16,0.00,3.95,0.00,1.23,6.91,8.40,14.32,13.83,5.68,4.20,2.22,24.44,3.46,1.98,2.22,0.25,1.73,6.42,3.46,2.96,0.49,0.99,0.49,8.15,0.00,0.00,0.00,0.00,16.54,4.44,3.21,2.22,2.72,1.23,4.20,3.46,1.48,1.23,0.49,0.74,0.25,0.00,0.49,0.00,3.46,0.00,1.48,1.23,0.99,0.25,1.48,21.48,0.99,9.88,0.99,6.67,2.22,1.73,0.00,0.00,0.00,0.00,0.00,1.98,0.74,0.25,0.99,0.00,0.00
row_2300.txt,1,1159,61.60,63.50,31.05,51.61,15.70,63.50,17.26,8.97,2.76,0.09,3.88,1.64,0.60,8.28,8.97,15.88,10.53,6.56,5.61,1.73,17.26,6.30,3.28,1.04,1.21,3.45,4.57,2.93,1.55,0.35,0.43,0.17,8.89,0.00,0.00,0.60,1.04,15.88,4.14,1.38,2.07,4.75,1.47,4.83,2.24,0.52,0.95,0.60,0.78,0.17,0.35,0.00,0.17,4.31,0.52,0.95,1.55,1.12,0.60,0.43,16.57,0.69,10.01,1.12,6.82,2.24,0.86,0.17,0.00,0.09,0.00,0.00,0.43,0.09,0.00,0.17,0.17,0.00
row_2301.txt,1,1158,52.86,40.10,58.43,96.46,9.67,63.99,16.58,9.15,6.56,0.00,1.55,0.26,0.78,7.43,7.34,16.23,10.36,9.50,6.48,0.60,18.57,6.56,3.63,2.25,0.69,2.94,8.72,6.82,1.90,0.09,0.78,0.09,7.94,0.00,0.09,0.17,0.09,17.44,4.49,1.81,2.76,6.22,1.12,4.58,1.99,0.52,1.04,0.43,1.64,0.17,0.09,0.00,0.00,5.70,2.42,1.12,1.73,0.69,0.26,0.43,17.62,0.43,9.67,1.38,5.79,2.50,1.30,0.35,0.09,1.30,0.26,0.00,1.99,0.26,1.04,0.43,0.26,0.00
row_2302.txt,1,572,61.72,13.91,89.41,88.21,7.87,66.08,17.66,11.71,9.79,0.17,0.70,0.87,0.17,5.94,8.04,18.18,10.49,7.69,5.42,1.75,18.01,5.77,2.80,1.22,0.52,3.67,8.57,6.12,2.45,0.35,0.35,0.87,4.72,0.00,0.00,0.00,1.05,13.29,2.45,1.05,1.57,2.62,1.57,4.72,1.40,0.17,0.35,0.87,1.92,0.17,0.70,0.00,0.00,6.12,1.75,0.70,2.27,1.40,0.52,1.05,16.08,0.87,13.99,1.40,8.74,4.20,0.35,1.05,0.00,0.00,0.17,0.00,1.40,0.17,0.35,0.70,0.17,0.00
row_2303.txt,1,775,42.81,26.36,72.10,34.74,8.90,62.32,18.45,13.55,10.32,0.26,2.06,0.26,0.65,4.90,6.71,15.23,7.35,10.45,8.77,0.39,16.13,5.03,1.94,1.94,0.77,2.19,9.55,4.90,4.39,0.65,2.71,0.39,6.71,0.26,0.39,0.26,0.52,13.16,2.97,2.32,2.32,3.35,1.03,2.97,2.19,0.39,0.13,1.03,2.71,1.03,0.13,0.90,0.52,4.77,1.42,0.65,1.42,1.55,0.26,1.29,14.06,1.42,10.84,1.94,5.03,4.00,0.52,0.13,0.00,0.13,0.00,0.00,3.48,1.68,0.39,0.26,1.03,0.13
row_2304.txt,1,780,64.79,76.36,19.17,62.24,13.72,57.82,15.00,9.10,2.69,1.79,3.08,0.38,1.15,5.90,7.56,15.00,10.00,8.08,4.10,1.03,17.18,7.44,3.46,1.54,0.26,2.95,6.54,4.23,2.31,0.64,0.26,0.64,9.87,0.38,0.00,0.51,0.13,17.31,3.46,1.92,1.67,3.72,4.10,3.85,3.33,1.15,1.03,0.77,1.03,0.00,0.00,0.38,0.26,7.82,3.46,1.15,1.92,1.41,0.64,0.51,16.92,0.77,7.82,0.77,5.13,1.67,0.51,0.13,0.13,0.26,0.13,0.00,1.54,0.00,0.90,0.51,0.13,0.00
row_2305.txt,1,1042,37.69,53.07,55.19,65.77,10.94,67.08,17.18,9.50,5.09,0.19,3.36,0.48,0.38,7.68,6.53,16.60,13.72,9.02,6.62,1.92,23.13,4.61,2.50,3.07,1.15,2.40,7.77,4.89,2.78,0.58,0.77,0.19,9.12,0.00,0.00,0.19,0.29,17.56,3.93,2.11,2.30,5.47,2.02,4.89,2.59,1.15,0.77,0.58,0.29,0.00,0.10,0.10,0.00,5.09,1.06,1.34,2.11,0.67,0.77,0.67,21.50,1.15,10.65,2.02,4.70,3.93,0.86,0.38,0.00,0.19,0.10,0.00,1.54,0.00,0.38,0.58,0.58,0.10
row_2306.txt,1,572,62.19,59.67,49.86,55.43,13.46,62.76,15.91,10.66,5.07,0.52,3.85,0.87,0.35,5.24,8.74,15.91,11.54,6.99,5.77,1.05,19.23,5.77,2.62,1.40,0.52,4.02,7.17,4.37,2.80,0.52,0.87,0.87,8.39,0.17,0.17,0.70,0.52,15.91,3.15,2.62,1.92,3.85,2.10,3.85,3.32,1.92,0.52,0.70,1.05,0.17,0.52,0.17,0.17,5.94,1.40,1.05,1.92,1.92,0.17,1.05,17.13,1.92,11.71,1.75,5.24,4.55,0.52,0.35,0.00,0.00,0.00,0.00,1.22,0.35,0.17,0.35,0.00,0.17
row_2307.txt,1,865,72.72,28.55,73.99,71.36,12.49,62.66,16.30,10.75,7.28,0.12,0.46,2.66,0.23,5.55,8.55,18.15,7.63,8.90,5.55,0.81,16.65,6.59,3.58,0.92,1.04,2.66,7.51,4.97,2.54,0.46,0.81,0.35,6.47,0.00,0.35,1.97,0.81,15.84,2.77,1.50,1.62,5.20,1.85,4.05,3.01,0.58,1.39,0.92,1.50,0.35,0.35,0.35,0.23,4.62,0.81,0.69,2.20,0.69,0.35,0.81,14.22,1.97,15.03,1.73,8.44,4.86,0.69,1.27,0.00,0.12,0.12,0.00,1.73,0.58,0.46,0.35,0.23,0.23
row_2308.txt,1,1031,60.13,57.32,39.47,90.13,10.57,64.99,15.62,9.89,4.56,0.87,3.10,0.68,0.68,5.63,9.80,15.81,12.71,7.37,6.21,1.07,18.43,6.30,3.59,2.23,1.65,3.98,7.08,5.43,1.55,0.19,0.39,0.19,7.95,0.10,0.10,0.29,0.48,16.68,3.49,1.84,2.62,4.75,2.23,4.46,1.65,0.68,0.58,0.29,0.78,0.00,0.19,0.19,0.19,6.11,1.45,1.45,1.55,1.55,0.78,0.58,15.71,1.45,10.18,1.16,5.53,3.39,0.68,0.58,0.00,0.39,0.00,0.00,1.26,0.00,0.00,0.97,0.19,0.00
row_2309.txt,1,1096,67.26,49.27,61.87,92.61,9.95,66.42,18.07,10.13,5.75,1.19,2.01,0.64,0.55,7.94,10.22,16.88,11.13,5.93,5.11,1.55,18.25,5.66,2.83,2.01,2.01,4.01,5.20,4.65,0.46,0.09,0.18,0.09,8.12,0.09,0.18,0.00,0.73,15.05,3.56,1.92,1.46,3.74,2.28,4.11,1.09,0.55,0.46,0.09,1.00,0.00,0.36,0.00,0.27,6.75,2.28,1.64,2.28,1.82,0.18,0.55,16.97,0.73,11.50,1.28,6.93,3.56,0.55,0.18,0.00,0.09,0.18,0.18,0.91,0.09,0.36,0.36,0.09,0.00
row_2310.txt,1,921,71.94,57.33,28.49,33.26,11.62,62.32,18.57,10.53,5.86,0.54,2.06,1.63,0.43,8.03,9.34,16.94,10.64,5.21,4.13,0.54,18.35,5.75,3.04,2.82,0.54,2.50,6.30,3.37,2.93,0.33,0.76,0.33,8.79,0.11,0.22,0.98,1.19,13.25,2.93,2.28,1.09,3.80,1.30,2.82,2.50,0.98,0.87,0.54,2.17,0.33,0.87,0.33,0.33,6.08,1.30,1.41,1.63,2.28,0.33,0.33,17.48,0.87,8.69,0.98,5.75,2.17,0.87,0.65,0.33,0.11,0.11,0.00,0.65,0.33,0.11,0.11,0.00,0.00
row_2311.txt,1,948,66.25,49.16,28.63,61.78,9.92,60.34,13.92,10.23,4.85,0.42,2.00,1.90,1.05,3.69,6.75,17.30,13.40,4.32,5.91,1.58,21.20,5.06,2.32,1.58,1.16,1.69,6.75,4.32,2.43,0.21,0.84,0.21,7.38,0.32,0.11,1.16,1.05,14.98,3.59,2.53,3.48,3.80,1.58,3.27,2.22,1.27,0.53,0.42,0.53,0.11,0.21,0.11,0.21,6.54,0.95,1.37,2.85,2.11,0.42,0.32,17.83,1.79,11.29,1.79,7.17,2.32,0.53,0.21,0.11,0.42,0.00,0.00,1.90,0.32,1.27,0.00,0.32,0.00
row_2312.txt,1,837,50.80,55.69,17.07,25.77,14.70,59.26,13.26,7.53,2.39,0.12,2.15,2.03,0.84,5.73,7.89,12.90,12.78,7.77,5.14,2.51,17.92,7.89,3.82,2.03,0.60,4.66,6.09,2.99,2.99,0.36,1.19,0.36,9.20,0.00,0.36,0.24,1.91,17.56,2.39,1.43,1.43,6.09,2.63,4.78,1.91,0.48,0.84,0.60,0.48,0.24,0.00,0.12,0.12,4.66,0.48,0.96,2.27,1.08,0.84,0.36,17.68,1.31,9.20,1.31,5.85,2.27,0.72,0.00,0.12,0.12,0.00,0.12,1.55,0.36,0.24,0.36,0.12,0.12
row_2313.txt,1,1025,68.39,51.17,45.94,68.14,11.61,62.44,12.88,7.02,2.54,0.10,3.12,0.39,0.88,5.85,8.88,17.07,11.51,6.93,7.22,1.66,19.90,7.41,3.41,0.78,0.88,2.34,6.05,4.10,1.85,0.29,0.20,0.29,6.34,0.10,0.00,0.10,0.39,16.39,4.59,1.37,2.24,3.61,2.05,5.07,2.24,1.46,0.29,0.29,0.59,0.20,0.10,0.00,0.10,5.85,0.68,1.76,1.85,1.46,0.78,0.59,16.98,1.17,10.83,1.27,7.02,2.54,1.27,0.20,0.00,0.20,0.00,0.00,0.39,0.00,0.00,0.29,0.10,0.00
row_2314.txt,1,1005,44.79,48.41,79.16,47.88,11.14,63.28,19.70,12.94,7.66,0.20,2.89,1.39,0.80,6.77,7.06,15.12,9.15,8.66,6.07,1.39,16.82,6.97,3.48,1.19,1.00,2.59,6.37,3.78,2.59,0.50,0.80,0.30,9.75,0.10,0.50,1.49,0.50,14.03,2.69,1.79,1.19,4.48,1.49,3.98,3.08,0.90,1.00,1.19,0.50,0.10,0.10,0.00,0.00,5.17,1.09,0.90,2.29,1.29,0.50,0.60,15.72,0.80,14.13,1.49,6.27,6.47,1.29,0.00,0.00,0.10,0.20,0.00,1.69,0.20,0.60,0.20,0.60,0.20
row_2315.txt,1,869,53.63,55.94,30.57,56.18,9.09,68.12,16.80,10.82,5.18,0.58,2.65,1.50,0.92,5.98,8.86,17.03,16.80,6.10,4.60,1.27,24.63,5.29,1.73,1.61,0.12,2.76,6.33,3.91,2.30,0.12,1.04,0.23,8.63,0.12,0.00,0.81,0.92,13.12,2.88,0.81,2.42,4.14,1.15,3.68,2.07,0.58,0.81,0.46,1.04,0.23,0.12,0.00,0.35,5.41,1.15,0.92,1.96,1.04,0.58,0.12,21.40,1.27,10.13,1.50,6.33,2.53,0.81,0.46,0.00,0.12,0.12,0.12,1.15,0.23,0.00,0.69,0.23,0.00
row_2316.txt,1,919,56.65,62.39,13.04,37.31,10.77,67.14,17.08,11.64,4.90,0.22,3.48,2.39,0.65,5.44,10.99,14.80,13.49,7.29,5.11,1.41,18.28,6.31,3.81,1.31,0.54,3.26,7.07,3.81,3.16,0.33,0.98,1.09,9.36,0.22,0.65,0.87,2.07,13.28,2.83,1.52,1.85,4.57,1.74,3.16,0.87,0.22,0.22,0.33,0.22,0.11,0.00,0.11,0.00,4.24,0.65,1.09,1.63,1.41,0.44,0.22,17.85,1.20,7.62,0.98,4.24,2.50,0.65,0.33,0.00,0.11,0.65,0.00,1.20,0.44,0.00,0.11,0.33,0.11
row_2317.txt,1,962,51.05,56.61,46.52,27.50,13.72,67.57,14.86,7.59,3.12,0.42,3.33,0.10,0.62,7.28,8.00,18.30,12.68,8.94,9.04,1.35,19.75,4.57,2.91,3.22,0.52,2.60,4.05,2.08,1.98,0.31,0.52,0.00,7.07,0.00,0.00,0.00,0.10,18.30,4.68,3.74,1.87,3.53,1.98,4.57,1.56,0.52,0.52,0.42,0.42,0.00,0.21,0.10,0.10,3.43,0.73,0.62,1.46,0.94,0.21,0.31,17.78,1.04,10.08,1.04,5.72,3.12,0.73,0.10,0.00,0.21,0.00,0.00,0.52,0.10,0.00,0.31,0.00,0.10
row_2318.txt,1,651,49.73,46.93,61.39,42.49,8.29,65.90,20.43,13.21,6.61,0.15,4.76,1.54,0.15,7.22,8.14,16.28,10.29,7.07,5.07,2.61,18.28,4.15,3.23,1.84,1.23,2.15,5.53,3.23,2.30,0.15,0.46,0.15,9.52,0.00,0.00,0.46,1.08,16.59,3.99,1.38,2.30,4.45,1.69,5.53,1.84,0.46,0.92,0.15,0.15,0.00,0.00,0.00,0.00,4.61,0.61,1.23,1.23,0.92,0.92,0.61,16.28,0.92,10.45,1.23,5.38,3.69,0.46,0.31,0.00,0.00,0.15,0.00,1.84,0.46,0.92,0.31,0.31,0.00
row_2319.txt,1,796,45.97,45.50,28.48,72.78,9.30,59.05,16.21,10.43,5.03,0.00,3.39,1.13,0.88,5.78,7.91,11.81,10.80,8.54,4.90,1.63,17.34,5.65,2.64,1.63,0.75,3.14,7.54,5.03,2.51,0.25,0.50,0.63,7.16,0.00,0.13,0.38,1.13,14.57,2.51,1.63,2.14,3.89,1.63,4.65,2.14,0.50,0.63,0.75,1.13,0.25,0.25,0.00,0.38,5.78,0.25,1.76,1.88,2.01,0.75,0.13,15.58,0.88,8.67,1.38,4.65,2.76,0.75,0.13,0.13,0.25,0.25,0.38,1.76,0.38,1.01,0.38,0.50,0.13
row_2320.txt,1,536,60.16,44.07,27.16,15.31,10.07,67.72,12.50,5.60,2.61,1.12,0.75,0.37,0.75,6.90,9.70,16.98,15.11,7.28,7.28,1.87,20.90,5.60,2.43,1.12,1.68,2.24,4.10,1.68,2.43,0.19,0.56,0.37,5.41,0.37,0.19,0.19,0.56,13.06,1.87,1.87,2.43,3.54,1.49,4.10,1.31,0.37,0.56,0.37,1.12,0.37,0.56,0.19,0.19,5.22,1.87,0.93,1.68,0.75,0.37,0.56,19.03,1.49,11.57,2.61,5.97,3.54,0.93,0.56,0.00,0.00,0.00,0.37,0.75,0.19,0.19,0.37,0.00,0.00
row_2321.txt,1,1000,53.00,74.23,39.47,63.69,10.50,68.10,18.20,11.70,3.50,0.00,5.00,2.20,1.00,6.50,8.30,17.20,13.90,6.40,4.50,2.40,22.80,4.30,2.60,1.70,1.30,2.00,5.90,3.90,1.90,0.40,0.60,0.20,12.40,0.00,0.10,1.40,0.80,17.50,4.20,1.90,2.50,4.50,1.80,5.00,2.70,0.90,1.00,0.70,0.60,0.00,0.50,0.10,0.00,4.50,0.30,1.20,1.50,1.30,0.80,0.80,19.80,1.30,11.40,1.40,6.00,4.20,0.80,0.10,0.10,0.10,0.00,0.00,0.20,0.00,0.10,0.00,0.10,0.00
row_2322.txt,1,783,71.74,72.58,7.57,79.35,9.71,51.72,12.77,9.58,3.32,0.26,2.68,2.30,1.02,3.19,7.15,13.28,12.01,3.58,4.34,0.64,17.88,5.75,1.66,1.79,0.89,3.45,6.26,4.60,1.66,0.38,0.77,0.00,9.71,0.00,0.13,0.51,2.30,12.01,2.68,1.40,2.43,3.58,1.02,2.68,2.17,0.64,0.77,0.38,0.89,0.00,0.38,0.00,0.38,4.85,1.66,0.89,2.04,0.64,0.26,0.51,16.22,1.02,8.43,1.53,4.60,2.43,1.28,0.13,0.00,0.26,0.13,0.00,0.38,0.00,0.00,0.26,0.13,0.00
row_2323.txt,1,1111,60.10,61.00,58.13,77.19,9.36,66.07,18.09,12.78,6.75,0.36,3.15,1.17,1.35,5.31,9.00,16.92,12.69,6.84,4.86,0.81,22.95,5.40,1.98,1.80,0.72,2.16,6.93,4.86,2.07,0.45,0.36,0.63,10.08,0.27,0.09,0.90,0.63,14.94,4.95,1.62,2.52,3.06,1.44,3.15,4.32,1.89,0.63,1.71,0.99,0.27,0.09,0.00,0.09,5.40,1.44,0.54,1.89,1.35,0.63,1.17,20.07,1.08,11.07,1.71,6.84,2.79,0.54,0.36,0.09,0.36,0.00,0.00,0.63,0.09,0.00,0.36,0.18,0.00
row_2324.txt,1,1224,71.32,58.09,19.54,34.26,11.11,62.58,13.81,8.33,2.45,0.08,0.82,4.66,0.33,5.47,9.15,17.24,10.78,7.35,5.88,1.63,19.44,6.21,4.17,2.45,1.23,3.84,5.31,2.78,2.29,0.16,1.39,0.33,9.56,0.08,0.16,0.74,4.33,16.99,3.59,2.86,1.96,4.98,1.88,4.25,2.94,1.72,0.90,0.33,0.33,0.16,0.00,0.00,0.16,4.08,0.33,0.90,1.88,0.90,0.25,0.16,17.57,0.65,12.17,1.31,7.92,3.10,0.74,0.33,0.08,0.08,0.41,0.08,0.74,0.08,0.16,0.41,0.00,0.00
row_2325.txt,1,1182,52.09,54.71,56.04,85.14,12.10,66.41,17.85,11.08,5.67,0.25,2.54,1.86,0.76,6.77,8.29,17.09,12.44,7.45,6.01,1.86,21.07,4.31,2.71,2.37,0.76,3.05,5.75,4.48,1.10,0.17,0.17,0.08,9.05,0.08,0.17,0.17,1.95,17.34,5.33,3.21,1.44,4.82,1.69,3.13,2.54,0.76,0.76,0.93,0.34,0.00,0.25,0.00,0.00,3.98,1.27,0.76,1.02,1.18,0.25,0.93,18.27,1.27,11.08,1.10,6.26,3.72,0.68,0.25,0.00,0.08,0.17,0.00,0.25,0.00,0.00,0.08,0.17,0.00
row_2326.txt,1,770,77.75,43.29,31.94,83.48,15.45,59.09,12.60,6.36,2.60,0.65,1.30,1.43,0.39,6.23,9.74,16.36,9.35,5.32,7.40,1.69,16.62,7.14,2.08,1.95,0.91,2.34,7.66,5.45,2.21,0.00,0.91,0.13,7.01,0.13,0.00,0.78,1.43,17.01,4.16,1.82,1.69,4.16,1.69,5.71,0.91,0.00,0.39,0.26,1.69,0.13,0.39,0.52,0.26,7.27,1.56,1.30,2.60,1.95,0.65,0.39,14.42,0.52,8.83,0.78,5.97,1.82,0.78,0.39,0.00,0.13,0.78,0.13,1.43,0.65,0.39,0.39,0.00,0.00
row_2327.txt,1,1045,79.57,32.31,66.41,48.88,14.16,63.44,16.94,10.53,7.46,0.10,1.72,0.48,0.77,6.41,9.95,18.56,9.47,5.74,4.50,1.24,16.36,6.32,3.06,1.72,1.44,3.54,5.07,3.16,1.91,0.10,0.67,0.38,5.74,0.00,0.10,0.29,0.29,14.55,4.11,1.91,1.63,4.11,1.15,3.06,2.58,1.24,0.67,0.38,0.57,0.00,0.19,0.10,0.19,3.92,0.96,1.05,1.53,0.57,0.19,0.67,14.83,1.05,11.00,1.34,5.74,4.11,2.01,0.38,0.00,0.19,0.10,0.10,0.57,0.38,0.10,0.10,0.10,0.00
row_2328.txt,1,1052,52.55,40.61,65.46,60.00,11.98,63.12,18.35,10.93,6.37,0.29,1.52,1.62,1.14,7.41,7.41,15.87,8.75,8.46,6.65,1.14,17.30,4.37,2.57,2.00,1.62,3.14,6.37,4.09,2.28,0.67,0.57,0.29,8.75,0.19,0.19,0.57,1.33,18.54,4.66,1.52,1.90,4.66,2.28,5.42,2.47,0.57,0.86,0.95,0.67,0.10,0.19,0.00,0.19,5.70,1.43,1.24,1.62,1.62,0.29,0.38,16.63,0.95,10.46,0.76,5.32,4.56,0.67,0.00,0.10,0.19,0.00,0.00,0.67,0.00,0.10,0.48,0.10,0.00
row_2329.txt,1,902,70.49,43.83,48.95,24.02,10.20,61.97,15.08,10.75,6.21,0.22,3.10,0.67,0.55,4.32,10.53,15.52,11.20,5.10,6.43,1.66,19.40,4.43,2.88,1.55,0.67,2.11,5.43,2.66,2.77,0.22,1.00,1.00,7.32,0.11,0.11,0.55,0.33,12.64,3.10,1.77,2.44,2.88,0.78,3.66,2.22,0.67,1.33,0.22,1.33,0.22,0.22,0.22,0.11,4.77,0.67,1.00,1.55,1.55,0.67,0.33,17.18,1.11,10.98,1.44,7.21,2.66,1.44,0.22,0.00,0.33,0.11,0.11,1.33,0.67,0.78,0.11,0.00,0.00
row_2330.txt,1,807,69.33,43.60,76.22,70.11,11.52,66.17,16.23,9.79,5.58,0.74,2.73,0.25,0.50,6.44,7.06,20.20,10.29,8.30,4.83,1.49,20.32,6.44,3.47,1.49,0.50,3.35,6.44,4.34,1.98,0.37,0.50,0.50,6.57,0.12,0.12,0.12,0.25,17.72,2.73,1.36,2.97,7.93,1.24,4.58,2.60,1.24,0.74,0.62,0.87,0.12,0.25,0.00,0.37,6.20,1.49,1.73,1.73,1.86,0.25,0.87,17.10,1.36,15.61,2.11,8.92,4.96,0.25,0.74,0.00,0.12,0.00,0.00,0.62,0.00,0.25,0.25,0.25,0.00
row_2331.txt,1,1062,35.68,50.00,54.97,30.54,10.55,66.01,20.72,13.65,7.53,0.66,2.45,2.26,0.75,7.06,8.47,12.81,12.90,6.59,6.03,1.13,23.54,3.30,1.98,2.17,0.47,3.20,3.30,1.79,1.51,0.28,0.38,0.47,9.42,0.19,0.19,1.51,0.94,14.97,3.95,2.07,2.26,4.43,1.13,3.86,3.48,1.51,0.94,0.75,0.47,0.09,0.28,0.00,0.00,5.27,1.32,0.56,2.07,1.13,0.47,1.13,20.72,0.85,10.92,1.88,5.74,3.39,0.47,0.00,0.00,0.00,0.00,0.00,0.47,0.00,0.19,0.19,0.09,0.00
row_2332.txt,1,975,63.83,43.89,58.94,68.36,8.72,62.97,16.31,10.05,6.15,0.62,0.51,2.36,0.41,6.15,8.21,17.54,10.46,9.74,4.51,0.72,20.72,5.54,2.77,1.64,1.23,3.69,5.74,4.00,1.74,0.31,0.62,0.21,7.79,0.00,0.10,1.74,0.82,13.95,2.67,1.64,2.15,4.51,1.23,3.08,2.36,1.33,0.41,0.51,1.03,0.31,0.21,0.00,0.10,5.74,1.33,0.92,1.54,2.46,0.31,1.44,17.85,1.44,14.97,2.97,7.59,5.23,0.72,0.51,0.00,0.21,0.21,0.10,1.23,0.51,0.10,0.00,0.31,0.00
row_2333.txt,1,710,83.99,63.23,57.36,79.64,10.70,64.93,18.03,11.13,5.21,0.14,3.66,1.13,0.99,6.90,9.58,20.28,6.90,6.06,4.23,1.69,13.94,5.63,2.96,0.42,1.41,2.39,6.06,4.37,1.41,0.28,0.28,0.42,9.44,0.00,0.14,0.70,0.56,10.99,2.54,0.99,1.27,3.80,1.55,2.82,3.10,1.55,1.41,0.14,1.13,0.28,0.42,0.00,0.00,5.07,1.13,0.85,2.39,1.13,0.42,0.85,12.96,1.41,13.94,1.69,8.73,3.94,0.42,0.99,0.00,0.42,0.14,0.00,1.55,0.14,0.42,0.28,0.42,0.14
row_2334.txt,1,1012,68.68,89.87,16.34,87.05,11.17,65.12,15.42,10.47,1.68,1.28,5.83,1.38,0.30,4.94,10.08,16.70,11.66,6.32,5.93,1.58,19.86,5.34,2.96,1.78,0.59,2.67,4.84,4.15,0.59,0.10,0.20,0.30,13.54,0.10,0.69,0.30,1.88,17.59,3.06,2.17,3.56,5.43,2.57,4.64,2.47,1.28,0.99,0.20,0.30,0.10,0.10,0.00,0.10,7.41,2.47,1.48,2.08,1.78,0.10,0.20,17.98,1.58,10.67,1.48,6.23,3.16,0.99,0.10,0.10,0.10,0.00,0.00,0.49,0.00,0.00,0.00,0.40,0.00
